x,-3,-2.8,-2.6,-2.4,-2.2,-2.0,-1.8,-1.6,-1.4,-1.2,-1.0,-0.8,-0.6,-0.4,-0.2,0.0,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8
-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.5999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111377514784,0.0011592291739,0.00111377514784,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.3999999999999995,0,0,0,0,0,0,0,0,0,0,0.0011592291739,0.00166155727317,0.00219845596304,0.00268520017695,0.00302755474538,0.00315111159844,0.00302755474538,0.00268520017695,0.00219845596304,0.00166155727317,0.0011592291739,0,0,0,0,0,0,0,0,0
-2.1999999999999993,0,0,0,0,0,0,0,0,0.00111377514784,0.00187340059422,0.00290884262581,0.0041693296979,0.00551656442076,0.00673794699909,0.00759701402758,0.00790705405159,0.00759701402758,0.00673794699909,0.00551656442076,0.0041693296979,0.00290884262581,0.00187340059422,0.00111377514784,0,0,0,0,0,0,0
-1.9999999999999993,0,0,0,0,0,0,0,0.00141588571035,0.00257991197203,0.00433948327074,0.00673794699909,0.00965769762754,0.0127783876495,0.01560755792,0.0175974724156,0.0183156388887,0.0175974724156,0.01560755792,0.0127783876495,0.00965769762754,0.00673794699909,0.00433948327074,0.00257991197203,0.00141588571035,0,0,0,0,0,0
-1.7999999999999994,0,0,0,0,0,0,0.00153381067932,0.00302755474538,0.00551656442076,0.00927901388706,0.0144075918431,0.0206508251817,0.0273237224473,0.0333732699603,0.0376282568072,0.039163895099,0.0376282568072,0.0333732699603,0.0273237224473,0.0206508251817,0.0144075918431,0.00927901388706,0.00551656442076,0.00302755474538,0.00153381067932,0,0,0,0,0
-1.5999999999999994,0,0,0,0,0,0.00141588571035,0.00302755474538,0.00597602289501,0.0108890236686,0.0183156388887,0.0284388247142,0.0407622039784,0.0539336873004,0.0658747544264,0.0742735782143,0.0773047404433,0.0742735782143,0.0658747544264,0.0539336873004,0.0407622039784,0.0284388247142,0.0183156388887,0.0108890236686,0.00597602289501,0.00302755474538,0.00141588571035,0,0,0,0
-1.3999999999999995,0,0,0,0,0.00111377514784,0.00257991197203,0.00551656442076,0.0108890236686,0.0198410947444,0.0333732699603,0.0518189171727,0.0742735782143,0.0982735856044,0.120031628511,0.135335283237,0.140858420921,0.135335283237,0.120031628511,0.0982735856044,0.0742735782143,0.0518189171727,0.0333732699603,0.0198410947444,0.0108890236686,0.00551656442076,0.00257991197203,0.00111377514784,0,0,0
